"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.852792879E1,1.759139657E0,-7.278373241E-1,9.540295601E0
7.852993238E1,1.754351258E0,-7.374141216E-1,9.573814392E0
7.853193597E1,1.744774461E0,-7.422025204E-1,9.578602791E0
7.853394014E1,1.739986062E0,-7.661445141E-1,9.573814392E0
7.853594493E1,1.744774461E0,-7.900865674E-1,9.602544785E0
7.853795035E1,1.768716455E0,-8.044517636E-1,9.612121582E0
7.853995644E1,1.744774461E0,-8.475474119E-1,9.607333183E0
7.854196280E1,1.730409265E0,-8.571242094E-1,9.597756386E0
7.854396967E1,1.749562860E0,-8.810662031E-1,9.612121582E0
7.854597696E1,1.725620866E0,-8.954314590E-1,9.602544785E0
7.854798462E1,1.735197663E0,-9.289502501E-1,9.612121582E0
7.854999254E1,1.720832467E0,-9.672574997E-1,9.636063576E0
7.855200061E1,1.730409265E0,-9.672574997E-1,9.636063576E0
7.855400874E1,1.720832467E0,-1.000776291E0,9.664793968E0
7.855601571E1,1.716044068E0,-1.024718285E0,9.683947563E0
7.855802129E1,1.711255670E0,-1.034295082E0,9.698312759E0
7.856002681E1,1.706467271E0,-1.029506683E0,9.703101158E0
7.856202962E1,1.706467271E0,-1.096544385E0,9.736619949E0
7.856403264E1,1.725620866E0,-1.110909581E0,9.755773544E0
7.856603597E1,1.711255670E0,-1.110909581E0,9.760561943E0
7.856803983E1,1.725620866E0,-1.125274777E0,9.770138741E0
7.857004368E1,1.706467271E0,-1.139639974E0,9.789292336E0
7.857204800E1,1.716044068E0,-1.168370485E0,9.818022728E0
7.857405285E1,1.706467271E0,-1.158793569E0,9.870695114E0
7.857605821E1,1.749562860E0,-1.168370485E0,9.880271912E0
7.857806410E1,1.744774461E0,-1.177947283E0,9.918579102E0
7.858007045E1,1.749562860E0,-1.197100878E0,9.932944298E0
7.858207722E1,1.787870169E0,-1.216254473E0,9.932944298E0
7.858408436E1,1.783081770E0,-1.197100878E0,9.961674690E0
7.858609176E1,1.821388960E0,-1.192312479E0,9.961674690E0
7.858809936E1,1.811812162E0,-1.187524080E0,9.976039886E0
7.859010707E1,1.845330954E0,-1.168370485E0,1.000955868E1
7.859212019E1,1.850119352E0,-1.163581967E0,1.003828907E1
7.859412118E1,1.869272947E0,-1.158793569E0,1.005744267E1
7.859612233E1,1.874061346E0,-1.130063176E0,1.006701946E1
7.859812347E1,1.878849745E0,-1.115697980E0,1.009574986E1
7.860012514E1,1.902791858E0,-1.115697980E0,1.010532665E1
7.860212743E1,1.912368655E0,-1.101332784E0,1.012448025E1
7.860413045E1,1.941099048E0,-1.053448796E0,1.010053825E1
7.860613431E1,1.955464244E0,-1.048660398E0,1.013405704E1
7.860813900E1,1.979406238E0,-1.024718285E0,1.012926865E1
7.861014452E1,1.998559833E0,-1.005564690E0,1.013405704E1
7.861215087E1,1.984194636E0,-9.959878922E-1,1.012926865E1
7.861415795E1,2.008136749E0,-9.672574997E-1,1.011969185E1
7.861616571E1,2.003348351E0,-9.528923035E-1,1.011969185E1
7.861817400E1,1.984194636E0,-9.289502501E-1,1.010532665E1
7.862018269E1,1.974617839E0,-9.050082564E-1,1.010053825E1
7.862219165E1,1.965041041E0,-8.954314590E-1,1.008138466E1
7.862420071E1,1.950675845E0,-8.619126081E-1,1.005265427E1
7.862620707E1,1.931522250E0,-8.427590132E-1,1.002392387E1
7.862821347E1,1.917157054E0,-8.188169599E-1,9.995193481E0
7.863022530E1,1.898003340E0,-8.092401624E-1,9.976039886E0
7.863222660E1,1.850119352E0,-7.900865674E-1,9.985616684E0
7.863422806E1,1.840542555E0,-7.661445141E-1,9.952097893E0
7.863622983E1,1.816600561E0,-7.565677166E-1,9.932944298E0
7.863823202E1,1.787870169E0,-7.565677166E-1,9.909002304E0
7.864023478E1,1.763928056E0,-7.278373241E-1,9.889848709E0
7.864223816E1,1.749562860E0,-7.086837292E-1,9.861118317E0
7.864424228E1,1.725620866E0,-7.469909191E-1,9.846753120E0
7.864624712E1,1.696890473E0,-7.182605267E-1,9.822811127E0
7.864825269E1,1.672948480E0,-7.278373241E-1,9.784503937E0
7.865025900E1,1.668160081E0,-7.182605267E-1,9.784503937E0
7.865226592E1,1.672948480E0,-7.230489254E-1,9.770138741E0
7.865427342E1,1.629852772E0,-7.422025204E-1,9.784503937E0
7.865628139E1,1.634641171E0,-7.374141216E-1,9.765350342E0
7.865828972E1,1.605910778E0,-7.469909191E-1,9.765350342E0
7.866029827E1,1.581968784E0,-7.517793179E-1,9.770138741E0
7.866230691E1,1.586757183E0,-7.469909191E-1,9.770138741E0
7.866431535E1,1.562815189E0,-7.709329724E-1,9.784503937E0
7.866632092E1,1.562815189E0,-7.852981687E-1,9.813234329E0
7.866832644E1,1.529296279E0,-7.852981687E-1,9.808445930E0
7.867032926E1,1.534084797E0,-8.044517636E-1,9.832387924E0
7.867233493E1,1.529296279E0,-8.044517636E-1,9.851541519E0
7.867434061E1,1.510142684E0,-8.140285611E-1,9.856329918E0
7.867634634E1,1.505354285E0,-8.427590132E-1,9.880271912E0
7.867835212E1,1.476623893E0,-8.379706144E-1,9.909002304E0
7.868035795E1,1.486200690E0,-8.523358107E-1,9.942521095E0
7.868236457E1,1.481412292E0,-8.714894056E-1,9.966463089E0
7.868437269E1,1.452681899E0,-8.858546019E-1,1.001434708E1
7.868637639E1,1.433528304E0,-8.810662031E-1,1.003350067E1
7.868838014E1,1.433528304E0,-8.810662031E-1,1.007180786E1
7.869038400E1,1.423951507E0,-8.858546019E-1,1.009574986E1
7.869238806E1,1.409586191E0,-9.050082564E-1,1.011490345E1
7.869439233E1,1.400009394E0,-9.193734527E-1,1.014363384E1
7.869639686E1,1.404797792E0,-9.193734527E-1,1.013884544E1
7.869840170E1,1.380855799E0,-9.241618514E-1,1.013405704E1
7.870040686E1,1.356913805E0,-9.289502501E-1,1.013884544E1
7.870241233E1,1.366490602E0,-9.481038451E-1,1.012926865E1
7.870441811E1,1.337760210E0,-9.433154464E-1,1.012448025E1
7.870642420E1,1.332971811E0,-9.816226959E-1,1.009574986E1
7.870843056E1,1.332971811E0,-9.624691010E-1,1.012448025E1
7.871043712E1,1.318606615E0,-9.672574997E-1,1.010532665E1
7.871244384E1,1.309029818E0,-9.672574997E-1,1.010053825E1
7.871445066E1,1.294664621E0,-9.864110947E-1,1.008617306E1
7.871645754E1,1.304241419E0,-9.864110947E-1,1.008617306E1
7.871846983E1,1.289876223E0,-1.005564690E0,1.006223106E1
7.872047400E1,1.289876223E0,-9.911994934E-1,1.004307747E1
7.872247858E1,1.294664621E0,-9.864110947E-1,1.001913548E1
7.872448181E1,1.289876223E0,-1.005564690E0,1.001913548E1
7.872648509E1,1.309029818E0,-9.911994934E-1,9.976039886E0
7.872848853E1,1.289876223E0,-9.768342972E-1,9.952097893E0
7.873049222E1,1.289876223E0,-9.816226959E-1,9.937732697E0
7.873249624E1,1.280299306E0,-9.720458984E-1,9.894637108E0
7.873450061E1,1.294664621E0,-9.576807022E-1,9.875483513E0
7.873650535E1,1.289876223E0,-9.481038451E-1,9.841964722E0
7.873851051E1,1.294664621E0,-9.433154464E-1,9.808445930E0
7.874051608E1,1.309029818E0,-9.193734527E-1,9.784503937E0
7.874252202E1,1.304241419E0,-9.145850539E-1,9.746196747E0
7.874452832E1,1.294664621E0,-9.241618514E-1,9.703101158E0
7.874653493E1,1.289876223E0,-9.097966552E-1,9.693524361E0
7.874854181E1,1.299453020E0,-9.002198577E-1,9.655217171E0
7.875054889E1,1.299453020E0,-8.954314590E-1,9.640851974E0
7.875255608E1,1.285087705E0,-8.762778044E-1,9.621698380E0
7.875456332E1,1.294664621E0,-8.667010069E-1,9.616909981E0
7.875656785E1,1.299453020E0,-8.427590132E-1,9.607333183E0
7.875857248E1,1.275510907E0,-8.427590132E-1,9.597756386E0
7.876057728E1,1.275510907E0,-8.427590132E-1,9.583391190E0
7.876258228E1,1.256357312E0,-8.283938169E-1,9.578602791E0
7.876458748E1,1.251568913E0,-8.379706144E-1,9.545084000E0
7.876659290E1,1.256357312E0,-8.379706144E-1,9.554660797E0
7.876859853E1,1.251568913E0,-8.044517636E-1,9.525930405E0
7.877060436E1,1.237203717E0,-8.140285611E-1,9.525930405E0
7.877261035E1,1.227626920E0,-7.948749661E-1,9.516353607E0
7.877461650E1,1.218050122E0,-8.188169599E-1,9.516353607E0
7.877662275E1,1.222838521E0,-7.948749661E-1,9.497200012E0
7.877862900E1,1.184531331E0,-7.900865674E-1,9.497200012E0
7.878063530E1,1.174954534E0,-7.757213712E-1,9.478046417E0
7.878264702E1,1.155800819E0,-7.709329724E-1,9.473258018E0
7.878464832E1,1.155800819E0,-7.709329724E-1,9.449316025E0
7.878665056E1,1.131858826E0,-7.661445141E-1,9.425373077E0
7.878865280E1,1.136647224E0,-7.565677166E-1,9.415796280E0
7.879065540E1,1.117493629E0,-7.613561153E-1,9.387065887E0
7.879265847E1,1.107916832E0,-7.661445141E-1,9.358335495E0
7.879466212E1,1.107916832E0,-7.613561153E-1,9.348758698E0
7.879666639E1,1.098340034E0,-7.661445141E-1,9.310451508E0
7.879867129E1,1.088763237E0,-7.565677166E-1,9.276932716E0
7.880067681E1,1.083974838E0,-7.709329724E-1,9.272144318E0
7.880268295E1,1.079186440E0,-7.709329724E-1,9.233837128E0
7.880468967E1,1.079186440E0,-7.517793179E-1,9.214683533E0
7.880669686E1,1.055244446E0,-7.613561153E-1,9.200318336E0
7.880870446E1,1.055244446E0,-7.613561153E-1,9.171587944E0
7.881071238E1,1.060032845E0,-7.661445141E-1,9.152434349E0
7.881272050E1,1.064821243E0,-7.613561153E-1,9.123703957E0
7.881472874E1,1.064821243E0,-7.757213712E-1,9.099761963E0
7.881673696E1,1.060032845E0,-7.709329724E-1,9.085396767E0
7.881874264E1,1.069609642E0,-7.374141216E-1,9.075819969E0
7.882074816E1,1.083974838E0,-7.757213712E-1,9.056666374E0
7.882275097E1,1.079186440E0,-7.565677166E-1,9.013570786E0
7.882475415E1,1.079186440E0,-7.661445141E-1,9.027935982E0
7.882675900E1,1.079186440E0,-7.661445141E-1,9.032724380E0
7.882876410E1,1.107916832E0,-7.709329724E-1,9.018359184E0
7.883076946E1,1.079186440E0,-7.517793179E-1,9.013570786E0
7.883277509E1,1.098340034E0,-7.613561153E-1,8.984840393E0
7.883478092E1,1.107916832E0,-7.565677166E-1,8.994417191E0
7.883678696E1,1.098340034E0,-7.278373241E-1,8.984840393E0
7.883879316E1,1.088763237E0,-7.517793179E-1,8.980051994E0
7.884079952E1,1.079186440E0,-7.517793179E-1,8.970475197E0
7.884280597E1,1.098340034E0,-7.517793179E-1,8.984840393E0
7.884481248E1,1.098340034E0,-7.517793179E-1,8.980051994E0
7.884681905E1,1.083974838E0,-7.374141216E-1,8.989628792E0
7.884883103E1,1.074398041E0,-7.469909191E-1,8.980051994E0
7.885083139E1,1.083974838E0,-7.230489254E-1,8.994417191E0
7.885283196E1,1.083974838E0,-7.278373241E-1,8.989628792E0
7.885483254E1,1.088763237E0,-7.134721279E-1,9.003993988E0
7.885683368E1,1.079186440E0,-7.038952708E-1,9.018359184E0
7.885883556E1,1.093551636E0,-6.943184733E-1,9.032724380E0
7.886083827E1,1.079186440E0,-6.847416759E-1,9.056666374E0
7.886284269E1,1.093551636E0,-6.751648784E-1,9.085396767E0
7.886484769E1,1.098340034E0,-6.799532771E-1,9.104550362E0
7.886685358E1,1.088763237E0,-6.607996821E-1,9.104550362E0
7.886886030E1,1.088763237E0,-6.751648784E-1,9.123703957E0
7.887086780E1,1.098340034E0,-6.560112834E-1,9.128492355E0
7.887287597E1,1.088763237E0,-6.512228847E-1,9.147645950E0
7.887488467E1,1.088763237E0,-6.512228847E-1,9.133280754E0
7.887689374E1,1.107916832E0,-6.607996821E-1,9.195529938E0
7.887890300E1,1.103128433E0,-6.368576288E-1,9.195529938E0
7.888091233E1,1.127070427E0,-6.368576288E-1,9.195529938E0
7.888292019E1,1.131858826E0,-6.416460276E-1,9.190741539E0
7.888492571E1,1.117493629E0,-6.464344859E-1,9.200318336E0
7.888692853E1,1.131858826E0,-6.464344859E-1,9.185953140E0
7.888893155E1,1.170166135E0,-6.703764796E-1,9.209895134E0
7.889093571E1,1.174954534E0,-6.751648784E-1,9.185953140E0
7.889293988E1,1.194108129E0,-6.751648784E-1,9.195529938E0
7.889494441E1,1.218050122E0,-6.895300746E-1,9.190741539E0
7.889694931E1,1.227626920E0,-7.086837292E-1,9.214683533E0
7.889895457E1,1.241992116E0,-7.230489254E-1,9.219471931E0
7.890096040E1,1.275510907E0,-7.182605267E-1,9.214683533E0
7.890296629E1,1.289876223E0,-7.469909191E-1,9.229048729E0
7.890497248E1,1.318606615E0,-7.517793179E-1,9.257779121E0
7.890697900E1,1.337760210E0,-7.709329724E-1,9.276932716E0
7.890898577E1,1.361702204E0,-7.709329724E-1,9.300874710E0
7.891099274E1,1.380855799E0,-7.709329724E-1,9.315239906E0
7.891299983E1,1.414374709E0,-7.661445141E-1,9.353547096E0
7.891500696E1,1.438316703E0,-7.805097699E-1,9.372700691E0
7.891701952E1,1.452681899E0,-7.805097699E-1,9.367912292E0
7.891902004E1,1.486200690E0,-7.900865674E-1,9.420584679E0
7.892102071E1,1.505354285E0,-7.852981687E-1,9.434949875E0
7.892302176E1,1.519719481E0,-7.709329724E-1,9.487623215E0
7.892502332E1,1.543661594E0,-7.948749661E-1,9.501988411E0
7.892702556E1,1.567603588E0,-8.044517636E-1,9.559449196E0
7.892902858E1,1.577180386E0,-7.948749661E-1,9.583391190E0
7.893103243E1,1.596333981E0,-7.996633649E-1,9.626486778E0
7.893303717E1,1.605910778E0,-7.948749661E-1,9.679159164E0
7.893504280E1,1.615487576E0,-7.996633649E-1,9.707889557E0
7.893704926E1,1.620275974E0,-7.948749661E-1,9.736619949E0
7.893905650E1,1.634641171E0,-7.948749661E-1,9.760561943E0
7.894106441E1,1.625064373E0,-8.092401624E-1,9.770138741E0
7.894307290E1,1.629852772E0,-8.092401624E-1,9.813234329E0
7.894508181E1,1.620275974E0,-8.188169599E-1,9.822811127E0
7.894709097E1,1.615487576E0,-8.140285611E-1,9.846753120E0
7.894910025E1,1.615487576E0,-8.236053586E-1,9.885060310E0
7.895110884E1,1.634641171E0,-8.188169599E-1,9.889848709E0
7.895311441E1,1.615487576E0,-8.331822157E-1,9.913790703E0
7.895511993E1,1.629852772E0,-8.236053586E-1,9.942521095E0
7.895712274E1,1.620275974E0,-8.283938169E-1,9.932944298E0
7.895912556E1,1.629852772E0,-8.379706144E-1,9.976039886E0
7.896112868E1,1.605910778E0,-8.523358107E-1,9.961674690E0
7.896313217E1,1.615487576E0,-8.571242094E-1,9.971251488E0
7.896513613E1,1.620275974E0,-8.571242094E-1,9.990405083E0
7.896714139E1,1.601122379E0,-8.523358107E-1,1.003350067E1
7.896914665E1,1.596333981E0,-8.762778044E-1,1.000955868E1
7.897115238E1,1.591545582E0,-8.810662031E-1,1.003828907E1
7.897315858E1,1.577180386E0,-8.954314590E-1,1.005744267E1
7.897516519E1,1.586757183E0,-8.954314590E-1,1.005744267E1
7.897717217E1,1.558026791E0,-9.050082564E-1,1.004786587E1
7.897917941E1,1.548449993E0,-9.145850539E-1,1.005265427E1
7.898118686E1,1.543661594E0,-9.289502501E-1,1.005744267E1
7.898319441E1,1.562815189E0,-9.289502501E-1,1.005265427E1
7.898520738E1,1.534084797E0,-9.385270476E-1,1.002392387E1
7.898720874E1,1.529296279E0,-9.528923035E-1,1.002871227E1
7.898921025E1,1.534084797E0,-9.624691010E-1,1.002392387E1
7.899121207E1,1.519719481E0,-9.816226959E-1,1.000477028E1
7.899321431E1,1.538873196E0,-9.816226959E-1,1.002871227E1
7.899521712E1,1.524507880E0,-1.005564690E0,1.002392387E1
7.899721993E1,1.524507880E0,-1.000776291E0,1.003350067E1
7.899922347E1,1.510142684E0,-1.015141487E0,1.003350067E1
7.900122780E1,1.543661594E0,-1.034295082E0,1.005265427E1
7.900323295E1,1.529296279E0,-1.029506683E0,1.003350067E1
7.900523889E1,1.548449993E0,-1.063025594E0,1.005265427E1
7.900724556E1,1.548449993E0,-1.072602391E0,1.007180786E1
7.900925290E1,1.558026791E0,-1.082179189E0,1.006223106E1
7.901126082E1,1.562815189E0,-1.082179189E0,1.006223106E1
7.901326920E1,1.567603588E0,-1.096544385E0,1.008138466E1
7.901527790E1,1.562815189E0,-1.101332784E0,1.006223106E1
7.901728681E1,1.572391987E0,-1.125274777E0,1.008617306E1
7.901929577E1,1.581968784E0,-1.130063176E0,1.008617306E1
7.902130306E1,1.591545582E0,-1.125274777E0,1.008617306E1
7.902330858E1,1.586757183E0,-1.144428372E0,1.009096146E1
7.902531139E1,1.591545582E0,-1.144428372E0,1.011490345E1
7.902731441E1,1.586757183E0,-1.139639974E0,1.011011505E1
7.902931774E1,1.605910778E0,-1.144428372E0,1.012448025E1
7.903132144E1,1.625064373E0,-1.163581967E0,1.013884544E1
7.903332556E1,1.625064373E0,-1.149216771E0,1.015799904E1
7.903533014E1,1.605910778E0,-1.163581967E0,1.016757584E1
7.903733519E1,1.634641171E0,-1.158793569E0,1.015799904E1
7.903934071E1,1.629852772E0,-1.158793569E0,1.017236423E1
7.904134670E1,1.625064373E0,-1.154005170E0,1.016278744E1
7.904335394E1,1.625064373E0,-1.149216771E0,1.016278744E1
7.904536660E1,1.615487576E0,-1.168370485E0,1.015321064E1
7.904737519E1,1.601122379E0,-1.139639974E0,1.014842224E1
7.904938077E1,1.601122379E0,-1.144428372E0,1.012926865E1
7.905138629E1,1.567603588E0,-1.139639974E0,1.011490345E1
7.905338910E1,1.577180386E0,-1.149216771E0,1.009096146E1
7.905539212E1,1.567603588E0,-1.134851575E0,1.006701946E1
7.905739545E1,1.548449993E0,-1.115697980E0,1.006223106E1
7.905939915E1,1.558026791E0,-1.139639974E0,1.005265427E1
7.906140327E1,1.553238392E0,-1.154005170E0,1.001434708E1
7.906340785E1,1.529296279E0,-1.149216771E0,9.976039886E0
7.906541290E1,1.538873196E0,-1.144428372E0,9.947309494E0
7.906741842E1,1.543661594E0,-1.149216771E0,9.937732697E0
7.906942441E1,1.538873196E0,-1.149216771E0,9.904213905E0
7.907143082E1,1.558026791E0,-1.144428372E0,9.885060310E0
7.907343759E1,1.562815189E0,-1.139639974E0,9.865906715E0
7.907544467E1,1.548449993E0,-1.130063176E0,9.837176323E0
7.907745202E1,1.524507880E0,-1.120486379E0,9.822811127E0
7.907945952E1,1.543661594E0,-1.101332784E0,9.803657532E0
7.908146707E1,1.538873196E0,-1.082179189E0,9.794080734E0
7.908348004E1,1.529296279E0,-1.082179189E0,9.789292336E0
7.908548061E1,1.519719481E0,-1.058237195E0,9.760561943E0
7.908748134E1,1.519719481E0,-1.048660398E0,9.779715538E0
7.908948243E1,1.500565886E0,-1.034295082E0,9.750985146E0
7.909148405E1,1.500565886E0,-1.024718285E0,9.736619949E0
7.909348634E1,1.490989089E0,-1.015141487E0,9.727043152E0
7.909548941E1,1.486200690E0,-1.015141487E0,9.703101158E0
7.909749332E1,1.462258697E0,-1.005564690E0,9.688735962E0
7.909949811E1,1.447893500E0,-9.816226959E-1,9.693524361E0
7.910150374E1,1.443105102E0,-9.816226959E-1,9.693524361E0
7.910351019E1,1.409586191E0,-9.624691010E-1,9.669582367E0
7.910551738E1,1.414374709E0,-9.337386489E-1,9.650428772E0
7.910752524E1,1.385644197E0,-9.289502501E-1,9.631275177E0
7.910953389E1,1.366490602E0,-9.193734527E-1,9.636063576E0
7.911154254E1,1.347337008E0,-9.002198577E-1,9.631275177E0
7.911355144E1,1.328183413E0,-8.858546019E-1,9.597756386E0
7.911556045E1,1.309029818E0,-8.427590132E-1,9.578602791E0
7.911756941E1,1.304241419E0,-8.523358107E-1,9.569025993E0
7.911957493E1,1.289876223E0,-8.283938169E-1,9.549872398E0
7.912157775E1,1.289876223E0,-8.044517636E-1,9.525930405E0
7.912358077E1,1.285087705E0,-7.996633649E-1,9.540295601E0
7.912558410E1,1.265934110E0,-7.900865674E-1,9.516353607E0
7.912758780E1,1.280299306E0,-7.805097699E-1,9.501988411E0
7.912959191E1,1.275510907E0,-7.996633649E-1,9.478046417E0
7.913159650E1,1.256357312E0,-7.805097699E-1,9.439739227E0
7.913360155E1,1.251568913E0,-7.900865674E-1,9.449316025E0
7.913560707E1,1.265934110E0,-7.757213712E-1,9.420584679E0
7.913761306E1,1.237203717E0,-7.757213712E-1,9.396642685E0
7.913961946E1,1.246780515E0,-7.852981687E-1,9.387065887E0
7.914162624E1,1.232415318E0,-8.188169599E-1,9.377489090E0
7.914363332E1,1.246780515E0,-8.140285611E-1,9.353547096E0
7.914564066E1,1.256357312E0,-8.331822157E-1,9.367912292E0
7.914764816E1,1.251568913E0,-8.427590132E-1,9.363123894E0
7.914965571E1,1.237203717E0,-8.379706144E-1,9.363123894E0
7.915166868E1,1.232415318E0,-8.858546019E-1,9.358335495E0
7.915366931E1,1.232415318E0,-8.954314590E-1,9.377489090E0
7.915567009E1,1.237203717E0,-9.097966552E-1,9.396642685E0
7.915767124E1,1.237203717E0,-9.337386489E-1,9.406219482E0
7.915967290E1,1.241992116E0,-9.481038451E-1,9.434949875E0
7.916167524E1,1.237203717E0,-9.624691010E-1,9.449316025E0
7.916367832E1,1.222838521E0,-9.816226959E-1,9.454104424E0
7.916568222E1,1.222838521E0,-1.000776291E0,9.482834816E0
7.916768696E1,1.208473325E0,-1.010353088E0,9.511565208E0
7.916969254E1,1.237203717E0,-1.039083481E0,9.521142006E0
7.917169894E1,1.232415318E0,-1.077390790E0,9.564237595E0
7.917370608E1,1.237203717E0,-1.091755986E0,9.607333183E0
7.917571389E1,1.222838521E0,-1.110909581E0,9.640851974E0
7.917772170E1,1.237203717E0,-1.144428372E0,9.674370766E0
7.917972999E1,1.227626920E0,-1.158793569E0,9.703101158E0
7.918173858E1,1.222838521E0,-1.173158884E0,9.746196747E0
7.918374738E1,1.222838521E0,-1.197100878E0,9.770138741E0
7.918575650E1,1.222838521E0,-1.187524080E0,9.770138741E0
7.918776561E1,1.208473325E0,-1.230619669E0,9.798869133E0
7.918976915E1,1.203684926E0,-1.244984865E0,9.798869133E0
7.919177275E1,1.222838521E0,-1.230619669E0,9.803657532E0
7.919377650E1,1.203684926E0,-1.249773264E0,9.837176323E0
7.919578045E1,1.203684926E0,-1.278503656E0,9.846753120E0
7.919778467E1,1.222838521E0,-1.268926859E0,9.846753120E0
7.919978920E1,1.227626920E0,-1.273715258E0,9.870695114E0
7.920179405E1,1.237203717E0,-1.264138460E0,9.885060310E0
7.920379926E1,1.251568913E0,-1.278503656E0,9.913790703E0
7.920580483E1,1.241992116E0,-1.292868972E0,9.918579102E0
7.920781071E1,1.265934110E0,-1.288080573E0,9.932944298E0
7.920981691E1,1.304241419E0,-1.273715258E0,9.947309494E0
7.921182337E1,1.304241419E0,-1.268926859E0,9.971251488E0
7.921383400E1,1.304241419E0,-1.259350061E0,9.990405083E0
7.921584462E1,1.323395014E0,-1.254561663E0,9.999981880E0
7.921784686E1,1.332971811E0,-1.264138460E0,9.999981880E0
7.921984920E1,1.337760210E0,-1.235408068E0,9.990405083E0
7.922185176E1,1.347337008E0,-1.225831270E0,1.000477028E1
7.922385467E1,1.337760210E0,-1.192312479E0,1.000477028E1
7.922585800E1,1.371279001E0,-1.187524080E0,1.002392387E1
7.922786186E1,1.385644197E0,-1.173158884E0,1.002392387E1
7.922986629E1,1.409586191E0,-1.144428372E0,1.002871227E1
7.923187129E1,1.428739905E0,-1.139639974E0,1.001434708E1
7.923387686E1,1.457470298E0,-1.139639974E0,1.000477028E1
7.923588300E1,1.467047095E0,-1.101332784E0,1.002392387E1
7.923788967E1,1.471835494E0,-1.106121182E0,1.002871227E1
7.923989676E1,1.500565886E0,-1.096544385E0,1.004786587E1
7.924190420E1,1.514931083E0,-1.086967587E0,1.005265427E1
7.924391191E1,1.534084797E0,-1.091755986E0,1.002871227E1
7.924591978E1,1.534084797E0,-1.063025594E0,1.004307747E1
7.924792769E1,1.519719481E0,-1.086967587E0,1.001913548E1
7.924993290E1,1.510142684E0,-1.072602391E0,1.004786587E1
7.925193910E1,1.529296279E0,-1.072602391E0,1.005265427E1
7.925394530E1,1.519719481E0,-1.082179189E0,1.007180786E1
7.925595691E1,1.514931083E0,-1.091755986E0,1.004786587E1
7.925795785E1,1.548449993E0,-1.077390790E0,1.007659626E1
7.925995894E1,1.510142684E0,-1.096544385E0,1.004307747E1
7.926196035E1,1.505354285E0,-1.091755986E0,1.008138466E1
7.926396222E1,1.514931083E0,-1.106121182E0,1.006701946E1
7.926596472E1,1.495777488E0,-1.096544385E0,1.006701946E1
7.926796795E1,1.481412292E0,-1.115697980E0,1.009096146E1
7.926997196E1,1.471835494E0,-1.139639974E0,1.009096146E1
